HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3	HN_4	DCIS_4	HN_5	DCIS_5	HN_6	DCIS_6
7.08309070757246	7.26278232694006	7.20235716547683	7.29441144561098	7.41020802646323	7.34745004028102	6.98606238732512	6.84290606980642	7.40544739461772	7.55091065861855	7.34771639077186	7.28339797573556
7.47101731765859	7.37112034352766	7.16876876115104	7.17793160584985	7.17662675341254	7.16019932404745	7.68653449636706	7.70959187451693	7.06290995185201	6.92602713384318	7.06499348876663	6.90786002051656
7.86354683612367	7.87402765188082	8.79584608804727	6.76398634907087	8.07143897319564	6.41281631583732	7.93608647625702	6.72231423737769	7.42779220283202	9.08129185429035	8.22834273022723	7.58248850027614
8.04776848648273	7.02522292732678	6.53379494100407	6.68934332167615	7.84645790687091	8.06622091009546	7.23215956782355	7.89937243183894	7.4076282686688	6.80503910443377	6.89266242439605	6.60014911101802
9.5332681297003	9.4110710109256	10.0986369241875	11.7382971959235	10.2997388361396	10.5044977937857	9.49403797265607	8.57233346207169	10.2191262170313	9.50087781226702	10.2937879502929	9.99401700406645
8.54012538036804	7.31607479561886	8.0246733695148	6.98205115440833	6.97769468156682	6.54588789860922	8.00814173921217	7.28357937184448	6.96913931582452	6.51920691649141	6.8949808292086	6.7094204641603
11.7875347399422	10.7066520096176	11.4658329075537	11.6010290211159	11.0551166571487	10.8020338023953	11.4198394810915	10.0199691845115	11.2871708024833	10.777821326565	10.9350024336327	10.6548179813045
7.65827505135001	7.81200314018721	8.27891464722799	8.26250353957164	8.42778632733694	8.62176858737246	7.0957632444121	7.58433863705585	8.51498502984395	8.85768893035349	8.7812363808636	9.51387544882496
9.26292343269122	10.4675486377795	10.2268043169906	10.1730049573987	10.0493858027913	9.86658111742726	9.2057476127855	9.90079310089057	10.3173393494343	10.567981168702	10.0459116153529	10.1903045582834
8.50742872080077	8.24439349977167	7.98685052049901	8.13123349576576	7.64297846900012	7.47784263130473	8.53981529037664	8.30462447215327	7.45876222592584	7.29357765848294	7.49045706157981	7.56905149509433
8.58825865421049	7.90297333757324	9.13224191797094	9.17115125007625	9.05173554488083	9.17102366299239	8.67964446436003	7.77930367567035	8.58227404536082	8.29574676243806	9.00915651931379	8.873075567392
6.78487213226398	6.66525884324417	6.93196310515756	6.75069204502988	7.34508658355626	7.77334917026324	6.65015764832827	6.44709926125903	7.33112626980488	7.49081120060593	7.17750619422583	7.49032185934098
6.5324564053613	7.03060674611829	6.55171268175273	6.78508953957903	6.39057247634149	6.76545831637965	6.36661545261369	6.76032490418376	6.34264738126851	6.52114956394887	6.27466247602868	6.49067193079943
7.99422362213085	7.86879695711805	8.80348036959611	8.27666520999413	7.50213994600409	7.594522550768	7.34855983639731	7.82704150854086	7.770061697981	7.64016670393892	7.88476798599148	7.77021204670229
9.51882702918313	10.2385728586298	8.00777073100004	8.08392967043795	8.68258594179219	10.6051744444228	9.44880552978591	7.94349733357844	9.13158837319535	10.3071529599091	8.09005833509124	9.68150462453637
7.1760953605911	6.9978806904589	6.6581298266764	6.52221535289561	6.90058222364177	6.9007324701999	7.17063027203499	7.52345013535003	6.63253961009229	6.84737939988918	7.1026529135278	7.06222020252252
7.65101014619391	10.0962519715398	8.22355586223459	10.2140676443222	8.44847184922603	9.44570428132484	7.51473801191639	7.49324537622856	8.80743646251814	9.76754955331572	8.52146304174625	9.21318676902175
7.20874076988538	7.54418593161968	7.3624340856329	7.98592307998741	7.99560429278106	8.24752517019918	7.3228597698567	7.36134087297402	8.33386279937718	8.64801755584799	8.18193584958179	8.25833737109252
8.46889472996974	7.79369616280499	7.55503743910493	7.24451367025311	7.45126250641893	7.18233715328336	9.30995516208026	7.87525400198185	7.17665167953867	6.93750345312386	7.27723565144128	7.1001220634308
7.0601317950828	8.37786268812553	8.28513584164278	8.63696995623634	8.09453898060018	7.7215241214136	7.15899283652234	7.42628863682051	8.26289323966517	8.40657827853366	8.14771325218577	8.18718343224559
8.50442409873624	8.47896961710364	8.67570203268999	7.80093707427881	8.5480609830932	7.3760683357008	8.61620071381838	8.84380810007139	7.57220479699063	7.6487120969389	7.93811726686678	7.98120624306756
7.44046443520026	7.3079339341899	8.49230194238764	7.0415925950069	8.15791143621949	6.94658238215229	7.62023377020922	6.86264458862155	8.76904045296457	7.35122655221108	8.46458088933688	7.67034726194277
7.81524031720275	7.89657444518006	8.23285552039665	8.64113592943773	8.15491520690044	7.6061065256089	7.70963590306792	7.43192932460456	8.56963554576973	8.51082062218069	8.47781583196211	8.58344368432744
7.28516152173261	6.95573472889901	7.30821345495169	7.82091610684513	7.29245570431525	7.53227024982529	7.22791029803439	7.20683524061372	7.7807239031129	7.45498689254376	7.60793180665721	7.65544904901278
8.01202660834304	7.93323588477075	8.20544448993219	7.74974576480553	8.14058689541549	8.24616276908224	8.23436284782371	8.02230508535012	8.36053857279476	8.29925027605217	7.98186881609308	8.62280259200844
8.90350499992166	9.07768924010065	8.1025142319366	7.99688143322698	7.98831992795564	8.01517035717134	8.87688379179925	8.78423019067799	7.81730907573268	7.89152831089227	7.80024644561706	7.88035088903934
8.15322553821899	8.15101916183887	8.09701764781057	8.06580150140016	8.02155929474894	8.02023442844022	8.30752825836033	7.9684056618959	7.99203861974688	7.96406414623332	7.90038730025095	8.05439827988815
9.5998080766225	9.63065007750265	10.1015867604803	9.63510288403512	10.1540619252129	9.77967919056253	9.70276734835793	9.61760322416231	9.91895633474262	9.95958246569248	9.95413142401535	9.99407784429252
8.71482411379325	8.91392602103411	8.27510388035567	8.61931670947637	8.60006804263253	8.43833978626614	9.02165009425861	9.19318044488623	8.45246981245646	8.61424706891341	8.69888103984534	8.87919258976122
8.49520016416372	7.94232474109072	8.09775246871616	8.21147492423825	7.66317646639742	7.50821031648441	8.54212609112157	7.39420111906925	7.48641823241979	7.14372870942823	7.21390521617424	7.19465940306644
6.58308974154494	6.69616778429245	6.83346136878023	6.73562732496925	7.31498339886278	7.04511440968146	6.58570974397454	6.43372227877758	7.15071846101029	7.11989274681996	7.06547220205898	7.30376557010129
7.58503376828549	8.10455864677685	8.18151788563734	8.23685739506752	8.032082592089	7.81151397496613	7.26288867379808	7.17748223121161	8.80076782285582	8.94466448631147	8.32631776049757	8.56397097527164
8.44126135041957	8.45337136144846	8.36652618992898	7.8653377237519	8.41972908479959	8.26003462169245	8.36129477645819	8.29088337676416	8.04929085327415	7.54910181738641	7.95131106318585	7.75567854479233
9.60987720667567	9.76966178665993	9.20979927677555	9.73526783894665	9.556113298381	9.68320978177018	9.50070659869414	10.0356949228397	9.8081016838068	9.74908354855301	9.6738193374886	9.77753255088062
7.06760162789894	8.02774283151183	7.75481397370605	8.32390698328996	7.73988183870448	7.94226069833557	6.73965541274871	6.83185227699059	8.57015777091832	9.07233480242608	8.60640643806893	8.79702661503237
8.24342980561053	7.86834776513512	8.29864576715429	8.51534354870047	8.25750592522683	8.32967380149679	8.54486816509205	8.15596918022525	8.3291411858802	8.32855258305856	8.16297498833309	8.22051888568283
8.40392824136184	9.58151333806078	8.35255078564125	9.49646768298332	8.54626771958975	8.40004685150394	7.18378006501478	7.4161876879643	9.13970690331383	9.33447375780621	8.71359556940268	9.42640601004436
7.846119174587	7.5909554319774	7.3288607383606	7.38759306574619	7.36450942750284	7.28295388104779	8.03345623019725	7.92689397221993	7.13038487518822	7.06852595535085	7.27297910456175	7.23962080023815
8.08291386141614	8.513389747501	8.30157301471432	8.3829379951495	8.48844357514557	8.43647401287214	7.9433223002272	7.78782648802055	8.55832688042465	8.76683793528783	8.48517711600201	8.66617577804251
8.91364750177172	9.68735875691813	8.61549225547415	8.67674404026597	8.68763764864074	10.3538304789465	9.08786207778019	9.32585905035195	8.74116069422223	9.62077732547478	8.31234065476755	8.88644857119659
6.56243517951101	6.81419924166847	6.58190980579749	6.62811762392924	6.6047912686144	6.46739962087634	6.35331446167009	6.45119570089962	6.94436524144783	6.88521328343328	6.87460753020793	6.81914131640995
7.24381120593459	8.15161061943036	7.28300755834169	8.43317912896005	7.01209645455371	8.03287013067377	7.17349121226012	7.02833551928496	7.65857835560961	7.31839322525994	7.40999251861804	7.78151501978435
7.3968618724442	7.05975812580999	7.02677204954712	6.88768779814938	7.16073917189766	8.20960422732814	7.36925666056607	7.20040257593517	7.04203472006363	7.43984097203975	7.05271606013027	6.93363143032281
6.84642769084715	7.92222010988841	7.6494656790035	8.23783767762242	7.79854482465043	8.2292551796264	6.463805973637	6.63896991554707	8.2751019256761	9.03408662385079	8.26886719561552	8.61498691280069
8.65284923785632	8.26248500000753	9.08746483299486	8.63837936270712	9.45748556403255	8.5794447407249	8.33751618303744	8.09728977680075	9.4199130004938	9.14414684008474	9.21830207521518	9.10131117749792
7.73547126225552	7.45567739608427	7.18414863880677	7.30901215285924	7.2534716680016	7.10241514920455	8.24690254273585	8.00982396243471	6.88900350959454	6.78421131696901	7.02462789315076	6.92304822586574
7.7257174930773	7.71398102088134	7.5178249392084	7.6421797682633	7.40438566892834	7.45435142832038	7.80391488389484	7.70636870217028	7.41217040321331	7.44536685382311	7.38020479279438	7.36391203586011
7.24755296977512	7.6264057218279	7.37256119636573	7.83302184304885	7.26082858569491	7.15049911383915	7.23072820376786	8.56120547301154	7.49883688501546	7.20212299138873	7.50829227270785	7.38190181875837
8.32260989717167	8.85087064781672	8.78149213615755	8.44665394799033	8.48660995395407	8.62573190506027	7.81597320726465	7.88780332713293	9.15978903767495	9.35472773063676	8.90510563302564	8.70233641252636
7.54933090140693	7.00756150156696	8.63268290452708	8.35659018137269	8.01670506374666	8.14040643253116	7.41384692909152	7.47975673866384	8.15859004801857	8.07868488428379	8.19766441743874	8.41559953573963
8.54802899869777	8.23749864438773	7.52681647863968	7.54876368664536	7.47838419421575	7.33246479578705	8.50193756374695	8.53960905563408	7.49376490088475	7.44879445595229	7.31009458053436	7.22228120587578
7.82398556012567	8.29920016795633	8.69829014265594	9.02951554518316	9.72951933497744	8.93042137552506	8.19501901812504	8.24206546456091	10.0691537561982	10.2869130362164	9.73781189752139	10.4003961586367
7.69686942596596	7.58245922920194	7.44417762887465	7.35375666200635	7.56786345611707	7.45150014783336	7.89984932379389	7.81718425682467	7.31874340092698	7.20474362419531	7.38729500741128	7.4412226388576
8.58505190824967	9.59371904472176	8.90971361701068	8.47938511044382	9.51638088119731	9.08587404432154	8.16914691567358	7.95193510740528	9.96339268650831	9.91691619667818	10.2611968142972	10.1132084567837
8.5713471762628	9.23300755846721	9.16863137338952	9.33944468323119	8.17556610092584	8.1532678003789	8.42759101036716	8.36289113811956	8.50998497024356	8.35952363573828	8.28996653517301	8.19552500855669
8.86963387602415	8.63705387487782	9.48902402515108	8.57041540689673	9.15870472640523	11.6755562102303	8.33287078149154	8.2237329761688	10.0358990827361	10.9198735613234	8.88674088847889	9.83350499682097
7.9972929751651	7.74157022894663	7.27479615019221	7.56888841838839	7.49455272494735	7.37939534776321	8.1050501443912	8.19367856939437	7.15797269807684	7.15589720510754	7.23916878992795	7.22920253102162
7.34155554180542	7.11724929494119	7.23044671439973	7.11201500602121	7.03641295727983	7.22953078338533	7.56884346194939	7.55441677429088	7.0603117397397	6.94926036036039	7.06220798884542	7.12427168575635
7.38585966616912	7.66024249050257	6.88967151922865	7.09565130646976	6.96243977012607	7.46010461532928	7.4702754745112	8.07719262797064	6.84347477470686	6.75246177663494	6.76200981110264	6.85926682696133
7.75150690487549	7.19634928261477	6.92736506035474	6.74333109341279	7.05629575874354	7.37740483152607	7.15474350785722	6.84420054696429	7.26572328680947	7.08047508541916	6.87187671816413	6.75620578257684
7.01451108161658	7.07951312074959	6.66341789351028	6.68277312442346	6.64525494856787	6.87556691736724	6.96234202483931	6.78195991797704	6.60674994237751	6.692245999299	6.63671653748044	6.7024373817774
7.7411424047899	8.44397821226707	9.07934788366208	8.94403527823144	9.13165978217019	9.00237237007461	7.23267221691188	7.2576577700333	9.87223287166933	10.1521176548082	9.82742047078398	10.0110132282337
7.29372083294917	7.28634940064999	6.79657735933814	7.09552450564347	7.28894969014913	6.9121445885421	7.35763599073247	7.4723871144235	7.17940106129898	7.42139905742988	7.32885896279195	7.37108660748478
7.54875165646589	8.37366351031025	8.0436543484485	8.00572803081366	8.08698327400392	7.8687010063913	6.92180713632026	7.23412352832725	8.13236061754852	8.35687393217384	8.06749131974327	8.12260682295692
7.45068307854388	7.92886389975213	7.76283242599825	7.8247054337849	7.72921821026603	7.59082383632596	7.16867308463403	7.67346403916574	8.37019898490582	8.07496669661561	8.43431487704486	8.22709846768065
8.40084948006734	8.59213713313954	7.83394090541086	8.26359525995453	7.9237978043791	8.03216368605005	8.81604635023998	8.79677331522494	7.7403725265091	7.65507905792926	7.68988900874616	7.70948625291115
8.14006857183819	8.00235596103462	7.48461555279241	7.64894124635798	7.85669805177141	7.68105629017503	7.90834643508594	8.21307372434629	7.50126938863143	7.13284449817127	7.57020252159194	7.15756619215628
8.43689555036102	7.72006925694541	7.69925877116968	7.99616468287533	7.35589618764378	7.33351184892681	8.57340598876558	8.55378095073733	6.96380657719384	6.90093129295391	7.02340556388968	7.18305933674107
6.994564559367	6.98272264454174	6.94632476570363	6.94337307550258	6.97868206687546	6.98299174492049	7.0774404688607	7.02904725132571	6.96627494766834	6.94891307034804	6.95793439646392	6.98285498523859
8.52313374155196	8.50627611047051	7.69265288190696	8.21551792872302	8.36892666136996	8.41103394190256	8.53457170496127	8.96999969248098	7.74564645346964	7.74150441257795	7.94653004403724	8.15985845161335
6.65921456974135	6.41084174010498	6.64008394982627	6.00406441681957	8.92225606203372	7.31279352853637	6.66540811248411	6.47328323535063	8.3208767541047	6.86602136165655	7.70548765506584	7.79979643899142
8.01684643446464	9.02832349030591	9.7304298732874	9.67976846503892	9.43206932548091	9.5240914196776	7.28320174544728	6.75980059367632	9.67446616964211	9.79637843931232	9.66082740770942	9.35414014005671
7.75659079290961	7.68563718719831	7.20145291827914	7.28659512961209	6.99234358213675	6.9740145728843	7.88655050551382	8.00418995810343	6.93358161396941	6.87096178838135	6.95819377111436	6.81801840506629
8.24290195194152	7.95731491136988	7.75445011381088	7.65866434074055	7.84994600782328	8.21634728586382	8.03497972408032	8.10517631717276	8.8779405024051	8.27539960458302	8.90893473532737	8.45522363468088
7.55818788881738	7.67940571749071	8.20062701904159	8.332413374873	8.40923108333054	8.09412392235581	7.66046840559191	7.40244036051476	8.22461648012256	8.04941725228684	8.25608329395311	8.42753943851249
7.63839255233086	7.58415211054749	8.41902454908785	7.66146146876466	8.37987389371526	7.96460121492707	7.66353172089071	6.96232261025718	8.2918085930059	7.74969402090802	8.53707370144701	7.81701337681502
6.53621438424704	8.71017900811471	6.57447759507802	7.44189039992968	6.89359553149755	6.31020574822546	6.63559842003163	6.26850893227352	6.66006511635257	6.81908442437187	6.54049022519173	6.59980947064796
7.39736292121484	8.18228561915365	9.31971228623001	9.91517186517053	8.08382757830171	7.85703353243388	7.24453325354519	6.99974528714422	8.23826671814731	8.76035904932184	8.20554476907856	8.12333619738682
7.27625870209198	7.07761913038898	6.90286589974394	6.7436916474475	6.59828481828355	6.66223271741756	7.65436223906519	7.8493883146281	6.33253146202862	6.41557236788678	6.49564315570052	6.53198296308843
9.60376909764461	9.5454765513937	8.94093567668612	8.80970509689723	9.56027404814172	9.30602431790426	10.1178637763865	9.05928235820299	9.62388990971975	9.71877100942549	9.66202315211843	9.7010390471253
7.86465786710883	8.3464023467892	7.72890275595872	8.07313509833881	8.50378028304787	8.75087994579282	7.51818992547473	7.61623899651959	8.33266714857933	9.19737887561011	8.24477818802927	8.44674422504597
7.31618313981071	8.02158398896571	7.29196021644384	7.27971972067594	7.55967122922939	7.08603889260048	7.08957254549264	6.91306945006878	7.6587423309169	7.56505801321632	7.38190659987722	7.53964791090628
7.80150368982986	7.69825374744575	7.53707167326719	7.41319142244873	7.6171914960686	7.63912265262958	8.21428952772806	8.08748782483338	7.48815095013302	7.45329863278168	7.56944881626721	7.52589728008703
7.86164975947932	9.28731131725915	8.05788634334214	8.11151800337851	8.79399633820079	7.73796131448686	7.8374890371197	8.28352066969713	9.0551695529324	9.0810189504398	9.75727502216766	9.51075704140402
9.30967474022797	9.50862132016307	10.6281867656627	11.0238330863512	10.08708379774	10.2888837708612	8.97249043066896	9.36031422467198	10.7406039715737	10.6012730197366	10.4622821686401	10.6616827069944
8.42550331815809	9.02520094054032	7.76948544221028	8.10229242998762	7.85970234123426	7.93567729170579	8.70442458064802	9.11708394336507	8.25415589090951	8.30911162093257	8.40091435566053	8.36947167680791
7.911474781141	7.74151884298383	8.08922424199559	8.55397163150959	7.81129537967419	8.05156103087594	8.34388841548107	8.67413525315954	7.88518532481849	7.77200002340272	7.73921902954796	7.83007528553757
7.96088020908493	7.65272781488534	7.38464485934581	7.19011062092418	7.49818047572329	7.89474090491579	7.80155596102718	8.89455958143239	7.34824695950501	7.23524925571695	7.27548657285717	7.23468466777749
7.76126797107113	8.53949677833903	8.13577436210016	8.1757277207173	8.08596181983521	8.19018202658426	7.64460537017446	7.73250205832482	8.32840616314331	8.32606896711052	8.02252873017899	8.41883585648559
7.64994624514265	8.04892659330724	8.5226933187948	8.69060081376793	8.13615714789535	8.19902759060593	7.4674903768919	7.87809178503556	8.3695889860202	8.27891169034676	8.08195790673255	8.19416295679646
7.98514389393373	9.06295345216468	8.83633791359847	9.41349288990857	8.15006276415535	8.51728029932647	7.07663301897318	7.69740227071624	8.6455758266368	9.07633367730156	8.5946846997881	9.06927396429132
9.72710717650284	9.41870547953661	9.05974943444982	9.03348103284803	8.99000558909934	9.839108848646	9.96909624947063	9.91189255206115	9.07232370146082	8.90968709929705	8.94761652684025	9.02896058556733
7.87713403925552	7.88465472420288	7.38718912164974	7.51253948167316	7.47891803020748	7.4145988807572	8.25509163920603	8.21285551658254	7.4941767703762	7.43526668103773	7.35089088945929	7.28225481292302
6.91926893867133	7.27601056518003	7.30974880873927	7.31494521421474	7.399566998013	7.42162113098567	7.03045325561413	6.92407845117059	8.04610045714087	8.16333114785456	7.87731022861002	7.88201922998333
8.47403126279027	8.43322327240076	8.04876751775507	8.48339742132075	8.20593517158344	8.29619888714458	8.42671389348132	8.08090434248976	8.75904948585233	8.86676628845125	8.23024043062393	8.92214480654221
7.29515342639455	7.20984307696112	7.35957931800542	7.55359858540078	7.29012654458174	8.16933321889134	7.43694680814736	7.73321587068258	7.19823531641886	7.31960968780751	7.35676206289675	7.45505410641274
6.5747601638528	6.55874986077813	6.61634203584608	6.64518990700415	6.64757037235072	6.66435087004829	6.59448481994832	6.64195035770668	6.62119864849738	6.61705666970435	6.61931938565023	6.65986668884438
7.10884533645641	7.31472954969898	7.9116123900672	7.8306053858759	7.85443294022876	7.29064648476757	7.27791043342283	6.93834920378201	7.9620876535341	7.85292053311774	7.8304814584317	7.76871446185336
7.83596530049702	7.66297240904845	7.4235667514751	7.44801085373555	7.44954462639686	7.61676034628432	8.29632086576724	8.26553386627304	7.37165966697015	7.22771560512368	7.36386957321303	7.54150745381329
7.32301839193667	7.26153182117984	7.16596425018678	7.18645750662122	7.23809263937227	7.29633858277352	7.43255817746322	7.46002269584879	7.10802195951303	7.1464043737478	7.17571531009265	7.20335609676729
7.91739671208849	7.79492839494825	7.56910608572198	7.42835213631334	7.66010213336837	7.79049814107069	8.10882233050999	8.18717704987955	7.59502581911574	7.56504439262838	7.71550045250245	7.67147905538522
7.61703407455578	7.75300996387315	7.71746953028024	7.76765629541598	7.93519754581862	7.95301812641109	7.59915285791961	7.85505107093601	7.76963857682384	7.7373023374571	7.72377899032695	7.78194355302826
7.5826917501204	7.48271407865916	7.625464785435	7.32107172988123	7.70020618926416	8.54540028545796	7.63161535106044	7.71864572024223	7.68099610054022	7.65936783585649	7.60016347240661	7.56926278726855
8.73229698989751	9.01141577496727	8.61194516401517	7.8665146283475	8.52412584813484	6.67416444924494	7.56324351148256	6.86617260435241	8.74392457371761	8.29727471930653	8.91511704361078	8.38863759886242
7.29748069980511	7.4806223378142	8.1409828160397	7.84508100150478	7.90387038700892	8.42718257924262	7.2536475157339	7.32660484926913	8.23854118751567	8.33274993541303	8.24776220667146	8.32679041168723
8.44899215624923	7.70654379812719	7.98761730548	8.20309014562533	7.99235006655802	7.85192923173677	8.81303118925512	8.02202716302273	7.35815586299824	7.18319480144749	7.32327393472571	7.09768069212429
7.51678278953667	7.70361810324844	8.08310082588609	7.2557212421153	7.78455558741956	7.42382766153704	7.21427924699809	7.01868584946031	7.70936627225271	7.14442375669654	7.8500201041956	7.52806774847176
7.60243771411269	7.51291259619593	7.71451801790025	7.64370151522941	7.43889846626562	7.36885604011397	7.76553227887668	7.99351085733306	7.31201986082583	7.30776738686482	7.28186516344346	7.23014688008424
9.19615280085037	9.86222847114453	7.76559983020368	8.16672373926358	7.99928341078699	8.14048429156548	9.22604985477858	10.0355677799813	8.12575093371852	8.59905458082061	7.87146593762952	8.36273446617443
9.80916675256305	9.72740140605339	9.23378676571948	9.59983711832715	9.64166143946381	9.53778026224057	10.1232890145716	9.70095132395812	9.14050176629098	8.88663403865017	8.62185660372477	8.43669344829915
7.93066634276622	7.9493594778301	8.1729371576111	8.04261875405368	8.06215424966996	7.68108246006379	8.30130175751803	7.97280177469043	8.15724214397782	8.07121174675467	7.88804129608458	7.96270148643575
7.11758714423435	8.17547456090883	9.56772418045332	8.88737925983947	9.24632239460849	8.66942926224486	7.09683182437968	5.9966353925923	9.72813606395972	9.81555262055414	9.74221372196119	9.70490928522422
7.38211657973758	7.02931612406542	6.71880025308585	7.00988691669855	6.8172134545727	6.49456330178312	7.81455319625146	7.47647562384329	6.64016413806662	6.45909430867929	6.65777326143338	6.48711613177274
8.30892191740905	8.17155298103711	8.18007649472097	8.33576604381343	8.08651370082423	8.06909491896447	7.94562311489378	7.47827117141875	7.66939181540841	7.69010334936187	7.71231042777868	7.7371149742312
8.3207534694449	7.92296046785787	7.84982587222976	7.8828810689301	7.44019098954997	7.39724976753859	8.58729795751487	8.11168726520392	7.44197379809073	7.41374332659243	7.39758286167063	7.52644001604056
8.76636468958454	9.49130070617263	8.60872433372168	9.66586862036554	7.90559134659191	8.10984214421469	8.93434250631794	9.31791864597972	7.69529866260114	7.95615435558776	7.76222364549317	8.11150687999389
7.47342300199759	7.12852180463735	6.8862832119955	6.90850774203554	6.9764415666648	6.98467865718738	7.89717104338675	7.7858804204675	6.83746522623949	6.72338414981478	7.17428927654771	6.99526506137617
9.37138545515954	8.77261867675054	8.33260400696257	9.46006920186744	7.85010576117607	8.15860765932736	8.65945191372989	9.49654546997773	7.30991735224499	7.69838291103628	7.56895638437686	7.32424360945016
6.52592016792477	7.60231692071387	7.45389350199085	8.00830522802206	7.59710999002602	7.22211632449742	6.43856053444646	6.5159587108609	8.44665421960451	8.82324972004981	8.21525673614136	8.5336354928122
9.65451549977771	9.94367460320993	8.90746757278937	10.746006682359	8.59013574554485	9.2738249574279	10.1632067112236	8.15882644538785	8.10528304225986	7.72948455896874	7.65068560408134	8.07316035875295
8.08297281412602	8.13194944957734	8.19235843886241	8.26833899794138	8.17930611597962	8.17079269002732	8.08944454561589	8.17806651579294	8.30785210629997	8.25215807201136	8.26529844192621	8.33916087862716
7.26675399509669	7.25283723033807	7.39801819821426	7.50306963405679	7.39728618690616	7.34277454017826	7.31075210185208	7.34781631880449	7.45293721026808	7.46499268351172	7.3813263470563	7.35783724078544
7.86063091860442	7.74950456449391	7.01858516971464	7.24779603112462	6.81931878690201	6.83037729675605	7.91986682984069	7.53624278216005	6.77711147357398	6.89968903364405	6.64013479950512	6.76584704005715
7.4942330381536	7.45773602807204	7.25785685046814	7.16569180961387	6.96301012996971	7.26905797118678	7.55850465873694	8.12421398673718	6.99494493085345	7.03791310294005	6.93442565148939	7.08137662811154
7.25310708097165	7.14046300240541	7.07384592783459	7.01355678002239	6.99618940152902	6.99759555587114	7.39719293591517	7.21469471692125	6.95758762878746	6.8760907817102	7.0552936221846	6.91533592669965
9.18435521598625	9.99438206106936	9.14587234785219	7.81405769147744	8.64375631001462	9.2047113974873	8.85008097346377	8.91667913975311	7.49433395801494	10.7659498959533	7.29489629363789	6.98574736301687
8.19744776886484	8.43076584972011	7.50389550396374	8.229096584657	7.04272173386773	7.07888699948399	9.40633202639867	8.16876854199924	7.04880019620421	7.02783484271461	6.91364365604649	6.98073735909697
6.78043854533753	7.38290842366212	7.12758294548184	7.20814427046799	7.24931000603644	7.4371072886107	6.72970673249124	6.79846411395196	7.72621752533886	8.01300860220296	7.58388918310866	7.8685508119234
7.27966930502721	7.309840643557	6.75043388090813	6.81890044610218	7.01038171505491	7.11469355209785	7.78964143914956	7.55448515140169	6.7583923059769	6.6826649597252	6.97485524316397	6.82881059593246
9.95438539591314	9.49078015768163	9.70738294794633	9.40472998118879	9.11723410882276	9.28185980719389	9.92304292339074	9.84452658106817	8.95029082566838	8.71304274022903	8.98488186467724	9.21250320184635
10.36025528551	9.97144098240056	10.2614890072247	10.2182242979386	10.2495578529164	9.95350990976949	10.4512606436108	10.4132210737323	9.96087747099405	9.67183291807416	9.8645803293864	9.89183797603709
8.2157787445594	8.96686570250821	9.46997978958078	9.95458633837059	9.19262238129996	9.2018400093829	7.92423440792894	7.75213145432735	9.50676193860357	9.98154588225905	9.53714981837896	9.46701586684464
6.99769362995542	7.19698051841481	7.10052856830726	7.01519911870263	7.07131978544066	6.68058214328503	6.87496254068164	6.67083212488802	6.90067121738532	7.00728278723547	6.76873075781305	6.77419394266321
7.63149675973216	8.5625992669871	7.84275285171673	8.26567759411977	8.46281750422245	8.49772566574994	7.66125100937189	7.58844638337943	8.75176730156315	8.92571198043205	8.75109005935988	8.96257443342592
8.5574400058946	9.14861302557441	9.54276852959977	10.8810713445773	9.06828795907818	9.73723114991725	7.73330609530774	10.6756719417175	9.32517356243347	9.14201279769243	9.10880575681407	9.1459417026141
6.72174047836998	6.84597391877389	6.70288876847864	6.84785614635311	6.56486693235888	6.73286919173847	6.68376244320777	6.57203172861294	6.60956276206566	6.53073579838438	6.61723245198767	6.70094498401146
9.21952096592369	9.797678589155	10.090950365943	9.7891628689081	8.83304419152825	8.93493625641014	8.85094803128248	8.18893826527222	10.2521428113623	10.3125613982276	9.76177588727081	9.94994256317952
8.60085834709382	9.98906164964771	8.48235343409002	10.8451115689359	9.13293154724524	6.86882327772746	8.68553264847002	7.81774168589101	9.65263085420192	10.0125288595029	10.8504860251516	10.493505628816
7.51039463829731	8.77103955550745	7.54941876387969	7.43752794176962	7.06966287947873	7.09553602040381	7.54588227301559	7.28167162883179	7.68957041631069	7.75025985591822	7.25319473682887	7.63842912971708
7.30942980229648	7.86603899633651	7.67178954612818	8.06949154675432	8.14546608886076	8.66100814874344	7.10898468691308	7.58708318001167	8.64165864551301	8.91836762812109	8.24998897036404	8.57603713270649
8.32521421206478	8.26552822127671	8.21899604797459	8.33620931153992	7.97326868327831	7.947709318055	8.459441235996	8.60569913680432	7.88542056188627	7.82600633610559	7.91317160825062	7.89279300502107
9.10139888015994	9.47596087607301	7.32708852225955	7.80133646842095	7.14347261522114	7.35108244785802	9.08638160452959	10.0571418266233	6.83281187550444	6.64005693245786	6.77954790209811	6.92975288788161
7.62657734291995	7.76694007315317	8.39887438206927	8.33804374960045	8.00141523567479	7.94850157945479	7.77427455578177	7.66754090451682	8.24301751067452	8.54408455969496	8.31169846281886	8.34817720538933
7.73347964554502	7.70463755451313	7.75474925955137	7.86227898877557	7.73884417315119	7.7338248430271	7.6899256835999	7.73099509674252	7.73428896417018	7.7421778603453	7.69819563481358	7.68544404971079
7.26242487092445	7.95143307871483	8.11439257789669	8.20530905991189	8.59687272815696	8.45538503078449	7.25257314438784	7.1009655712555	8.89023349771173	9.16995307166647	8.73080600159079	8.79386199512254
